period,period_type,category,indicator,value,unit,source_file
2025-02,monthly,material_wholesale_price,"Sawn hardwood, 50mm x 75mm column",6955.0,cubic metre,B10600052025MM02B0100.xlsx
2025-02,monthly,material_wholesale_price,Steel flats,10417.0,tonne,B10600052025MM02B0100.xlsx
2025-02,monthly,material_wholesale_price,Steel hollow sections,13316.0,tonne,B10600052025MM02B0100.xlsx
2025-02,monthly,material_wholesale_price,"Steel plate, 4mm thick",5879.0,tonne,B10600052025MM02B0100.xlsx
2025-02,monthly,material_wholesale_price,Steel plates,16832.0,tonne,B10600052025MM02B0100.xlsx
2025-02,monthly,material_wholesale_price,"Steel reinforcement - High tensile steel bars, 10mm to 40mm",5079.0,tonne,B10600052025MM02B0100.csv
2025-02,monthly,material_wholesale_price,"Timber formwork - Plywood, formwork, 19mm thick",86.0,square metre,B10600052025MM02B0100.csv
2025-02,monthly,material_wholesale_price,"Tinted glass, 6mm thick",286.0,square metre,B10600052025MM02B0100.xlsx
2025-02,monthly,material_wholesale_price,"Unglazed tiles, 25mm x 25mm",224.0,square metre,B10600052025MM02B0100.xlsx
2025-02,monthly,material_wholesale_price,"Woodwork - Sawn hardwood, 50mm x 75mm column",6955.0,cubic metre,B10600052025MM02B0100.csv
2025-02,monthly,material_wholesale_price,"uPVC pipes - 32mm diameter pipes, 4m long",60.0,no.,B10600052025MM02B0100.csv
2025-03,monthly,material_wholesale_price,"100mm diameter pipes, 3m long",640.0,no.,B10600052025MM03B0100.xlsx
2025-03,monthly,material_wholesale_price,"100mm diameter pipes, 6m long",1242.0,no.,B10600052025MM03B0100.xlsx
2025-03,monthly,material_wholesale_price,"22mm diameter pipes, 5.8m long",347.0,no.,B10600052025MM03B0100.xlsx
2025-03,monthly,material_wholesale_price,"32mm diameter pipes, 4m long",60.0,no.,B10600052025MM03B0100.xlsx
2025-03,monthly,material_wholesale_price,Acrylic paint,67.0,litre,B10600052025MM03B0100.xlsx
2025-03,monthly,material_wholesale_price,Aggregates,89.0,tonne,B10600052025MM03B0100.csv
2025-03,monthly,material_wholesale_price,Aggregates,89.0,tonne,B10600052025MM03B0100.xlsx
2025-03,monthly,material_wholesale_price,Bitumen,9700.0,tonne,B10600052025MM03B0100.csv
2025-03,monthly,material_wholesale_price,Bitumen,9700.0,tonne,B10600052025MM03B0100.xlsx
2025-03,monthly,material_wholesale_price,"Clear float glass, 6mm thick",174.0,square metre,B10600052025MM03B0100.xlsx
2025-03,monthly,material_wholesale_price,"Colour tiles, 200mm x 200mm, include white",460.0,100 pieces,B10600052025MM03B0100.xlsx
2025-03,monthly,material_wholesale_price,"Concrete blocks, 100mm thick",106.0,square metre,B10600052025MM03B0100.csv
2025-03,monthly,material_wholesale_price,"Concrete blocks, 100mm thick",106.0,square metre,B10600052025MM03B0100.xlsx
2025-03,monthly,material_wholesale_price,"Copper pipes - 22mm diameter pipes, 5.8m long",347.0,no.,B10600052025MM03B0100.csv
2025-03,monthly,material_wholesale_price,Diesel fuel - For industrial use (light),3545.0,200-litre drum,B10600052025MM03B0100.csv
2025-03,monthly,material_wholesale_price,Diesel fuel - For road use,2244.0,100 litre,B10600052025MM03B0100.csv
2025-03,monthly,material_wholesale_price,Emulsion paint,69.0,litre,B10600052025MM03B0100.xlsx
2025-03,monthly,material_wholesale_price,"Epoxy coated cast iron pipes - 100mm diameter pipes, 3m long",640.0,no.,B10600052025MM03B0100.csv
2025-03,monthly,material_wholesale_price,For industrial use (light),3545.0,200-litre drum,B10600052025MM03B0100.xlsx
2025-03,monthly,material_wholesale_price,For road use,2244.0,100 litre,B10600052025MM03B0100.xlsx
2025-03,monthly,material_wholesale_price,"GMS pipes - 100mm diameter pipes, 6m long",1242.0,no.,B10600052025MM03B0100.csv
2025-03,monthly,material_wholesale_price,Galvanised mild steel - Steel flats,10417.0,tonne,B10600052025MM03B0100.csv
2025-03,monthly,material_wholesale_price,Galvanised mild steel - Steel hollow sections,13316.0,tonne,B10600052025MM03B0100.csv
2025-03,monthly,material_wholesale_price,Galvanised mild steel - Steel plates,16215.0,tonne,B10600052025MM03B0100.csv
2025-03,monthly,material_wholesale_price,"Glass - Clear float glass, 6mm thick",174.0,square metre,B10600052025MM03B0100.csv
2025-03,monthly,material_wholesale_price,"Glass - Tinted glass, 6mm thick",284.0,square metre,B10600052025MM03B0100.csv
2025-03,monthly,material_wholesale_price,"Glazed ceramic wall tiles - Colour tiles, 200mm x 200mm, include white",460.0,100 pieces,B10600052025MM03B0100.csv
2025-03,monthly,material_wholesale_price,"Glazed tiles, 45mm x 45mm",172.0,square metre,B10600052025MM03B0100.xlsx
2025-03,monthly,material_wholesale_price,"High tensile steel bars, 10mm to 40mm",5034.0,tonne,B10600052025MM03B0100.xlsx
2025-03,monthly,material_wholesale_price,"Homogeneous floor tiles - Non-slip tile, 200mm x 200mm",260.0,square metre,B10600052025MM03B0100.csv
2025-03,monthly,material_wholesale_price,"Metal formwork - Steel plate, 4mm thick",5879.0,tonne,B10600052025MM03B0100.csv
2025-03,monthly,material_wholesale_price,"Mosaic tiles - Glazed tiles, 45mm x 45mm",172.0,square metre,B10600052025MM03B0100.csv
2025-03,monthly,material_wholesale_price,"Mosaic tiles - Unglazed tiles, 25mm x 25mm",221.0,square metre,B10600052025MM03B0100.csv
2025-03,monthly,material_wholesale_price,"Non-slip tile, 200mm x 200mm",260.0,square metre,B10600052025MM03B0100.xlsx
2025-03,monthly,material_wholesale_price,Paint - Acrylic paint,67.0,litre,B10600052025MM03B0100.csv
2025-03,monthly,material_wholesale_price,Paint - Emulsion paint,69.0,litre,B10600052025MM03B0100.csv
2025-03,monthly,material_wholesale_price,"Plywood, formwork, 19mm thick",86.0,square metre,B10600052025MM03B0100.xlsx
2025-03,monthly,material_wholesale_price,Portland cement (ordinary),910.0,tonne,B10600052025MM03B0100.csv
2025-03,monthly,material_wholesale_price,Portland cement (ordinary),910.0,tonne,B10600052025MM03B0100.xlsx
2025-03,monthly,material_wholesale_price,Sand,271.0,tonne,B10600052025MM03B0100.csv
2025-03,monthly,material_wholesale_price,Sand,271.0,tonne,B10600052025MM03B0100.xlsx
2025-03,monthly,material_wholesale_price,"Sawn hardwood, 50mm x 75mm column",6955.0,cubic metre,B10600052025MM03B0100.xlsx
2025-03,monthly,material_wholesale_price,Steel flats,10417.0,tonne,B10600052025MM03B0100.xlsx
2025-03,monthly,material_wholesale_price,Steel hollow sections,13316.0,tonne,B10600052025MM03B0100.xlsx
2025-03,monthly,material_wholesale_price,"Steel plate, 4mm thick",5879.0,tonne,B10600052025MM03B0100.xlsx
2025-03,monthly,material_wholesale_price,Steel plates,16215.0,tonne,B10600052025MM03B0100.xlsx
2025-03,monthly,material_wholesale_price,"Steel reinforcement - High tensile steel bars, 10mm to 40mm",5034.0,tonne,B10600052025MM03B0100.csv
2025-03,monthly,material_wholesale_price,"Timber formwork - Plywood, formwork, 19mm thick",86.0,square metre,B10600052025MM03B0100.csv
2025-03,monthly,material_wholesale_price,"Tinted glass, 6mm thick",284.0,square metre,B10600052025MM03B0100.xlsx
2025-03,monthly,material_wholesale_price,"Unglazed tiles, 25mm x 25mm",221.0,square metre,B10600052025MM03B0100.xlsx
2025-03,monthly,material_wholesale_price,"Woodwork - Sawn hardwood, 50mm x 75mm column",6955.0,cubic metre,B10600052025MM03B0100.csv
2025-03,monthly,material_wholesale_price,"uPVC pipes - 32mm diameter pipes, 4m long",60.0,no.,B10600052025MM03B0100.csv
2025-04,monthly,material_wholesale_price,"100mm diameter pipes, 3m long",640.0,no.,B10600052025MM04B0100.xlsx
2025-04,monthly,material_wholesale_price,"100mm diameter pipes, 6m long",1242.0,no.,B10600052025MM04B0100.xlsx
2025-04,monthly,material_wholesale_price,"22mm diameter pipes, 5.8m long",345.0,no.,B10600052025MM04B0100.xlsx
2025-04,monthly,material_wholesale_price,"32mm diameter pipes, 4m long",60.0,no.,B10600052025MM04B0100.xlsx
2025-04,monthly,material_wholesale_price,Acrylic paint,67.0,litre,B10600052025MM04B0100.xlsx
2025-04,monthly,material_wholesale_price,Aggregates,88.0,tonne,B10600052025MM04B0100.csv
2025-04,monthly,material_wholesale_price,Aggregates,88.0,tonne,B10600052025MM04B0100.xlsx
2025-04,monthly,material_wholesale_price,Bitumen,9700.0,tonne,B10600052025MM04B0100.csv
2025-04,monthly,material_wholesale_price,Bitumen,9700.0,tonne,B10600052025MM04B0100.xlsx
2025-04,monthly,material_wholesale_price,"Clear float glass, 6mm thick",174.0,square metre,B10600052025MM04B0100.xlsx
2025-04,monthly,material_wholesale_price,"Colour tiles, 200mm x 200mm, include white",460.0,100 pieces,B10600052025MM04B0100.xlsx
2025-04,monthly,material_wholesale_price,"Concrete blocks, 100mm thick",105.0,square metre,B10600052025MM04B0100.csv
2025-04,monthly,material_wholesale_price,"Concrete blocks, 100mm thick",105.0,square metre,B10600052025MM04B0100.xlsx
2025-04,monthly,material_wholesale_price,"Copper pipes - 22mm diameter pipes, 5.8m long",345.0,no.,B10600052025MM04B0100.csv
2025-04,monthly,material_wholesale_price,Diesel fuel - For industrial use (light),3517.0,200-litre drum,B10600052025MM04B0100.csv
2025-04,monthly,material_wholesale_price,Diesel fuel - For road use,2262.0,100 litre,B10600052025MM04B0100.csv
2025-04,monthly,material_wholesale_price,Emulsion paint,69.0,litre,B10600052025MM04B0100.xlsx
2025-04,monthly,material_wholesale_price,"Epoxy coated cast iron pipes - 100mm diameter pipes, 3m long",640.0,no.,B10600052025MM04B0100.csv
2025-04,monthly,material_wholesale_price,For industrial use (light),3517.0,200-litre drum,B10600052025MM04B0100.xlsx
2025-04,monthly,material_wholesale_price,For road use,2262.0,100 litre,B10600052025MM04B0100.xlsx
2025-04,monthly,material_wholesale_price,"GMS pipes - 100mm diameter pipes, 6m long",1242.0,no.,B10600052025MM04B0100.csv
2025-04,monthly,material_wholesale_price,Galvanised mild steel - Steel flats,10417.0,tonne,B10600052025MM04B0100.csv
2025-04,monthly,material_wholesale_price,Galvanised mild steel - Steel hollow sections,13316.0,tonne,B10600052025MM04B0100.csv
2025-04,monthly,material_wholesale_price,Galvanised mild steel - Steel plates,16215.0,tonne,B10600052025MM04B0100.csv
2025-04,monthly,material_wholesale_price,"Glass - Clear float glass, 6mm thick",174.0,square metre,B10600052025MM04B0100.csv
2025-04,monthly,material_wholesale_price,"Glass - Tinted glass, 6mm thick",284.0,square metre,B10600052025MM04B0100.csv
2025-04,monthly,material_wholesale_price,"Glazed ceramic wall tiles - Colour tiles, 200mm x 200mm, include white",460.0,100 pieces,B10600052025MM04B0100.csv
2025-04,monthly,material_wholesale_price,"Glazed tiles, 45mm x 45mm",172.0,square metre,B10600052025MM04B0100.xlsx
2025-04,monthly,material_wholesale_price,"High tensile steel bars, 10mm to 40mm",4985.0,tonne,B10600052025MM04B0100.xlsx
2025-04,monthly,material_wholesale_price,"Homogeneous floor tiles - Non-slip tile, 200mm x 200mm",260.0,square metre,B10600052025MM04B0100.csv
2025-04,monthly,material_wholesale_price,"Metal formwork - Steel plate, 4mm thick",5879.0,tonne,B10600052025MM04B0100.csv
2025-04,monthly,material_wholesale_price,"Mosaic tiles - Glazed tiles, 45mm x 45mm",172.0,square metre,B10600052025MM04B0100.csv
2025-04,monthly,material_wholesale_price,"Mosaic tiles - Unglazed tiles, 25mm x 25mm",219.0,square metre,B10600052025MM04B0100.csv
2025-04,monthly,material_wholesale_price,"Non-slip tile, 200mm x 200mm",260.0,square metre,B10600052025MM04B0100.xlsx
2025-04,monthly,material_wholesale_price,Paint - Acrylic paint,67.0,litre,B10600052025MM04B0100.csv
2025-04,monthly,material_wholesale_price,Paint - Emulsion paint,69.0,litre,B10600052025MM04B0100.csv
2025-04,monthly,material_wholesale_price,"Plywood, formwork, 19mm thick",85.0,square metre,B10600052025MM04B0100.xlsx
2025-04,monthly,material_wholesale_price,Portland cement (ordinary),908.0,tonne,B10600052025MM04B0100.csv
2025-04,monthly,material_wholesale_price,Portland cement (ordinary),908.0,tonne,B10600052025MM04B0100.xlsx
2025-04,monthly,material_wholesale_price,Sand,285.0,tonne,B10600052025MM04B0100.csv
2025-04,monthly,material_wholesale_price,Sand,285.0,tonne,B10600052025MM04B0100.xlsx
2025-04,monthly,material_wholesale_price,"Sawn hardwood, 50mm x 75mm column",6955.0,cubic metre,B10600052025MM04B0100.xlsx
2025-04,monthly,material_wholesale_price,Steel flats,10417.0,tonne,B10600052025MM04B0100.xlsx
2025-04,monthly,material_wholesale_price,Steel hollow sections,13316.0,tonne,B10600052025MM04B0100.xlsx
2025-04,monthly,material_wholesale_price,"Steel plate, 4mm thick",5879.0,tonne,B10600052025MM04B0100.xlsx
2025-04,monthly,material_wholesale_price,Steel plates,16215.0,tonne,B10600052025MM04B0100.xlsx
2025-04,monthly,material_wholesale_price,"Steel reinforcement - High tensile steel bars, 10mm to 40mm",4985.0,tonne,B10600052025MM04B0100.csv
2025-04,monthly,material_wholesale_price,"Timber formwork - Plywood, formwork, 19mm thick",85.0,square metre,B10600052025MM04B0100.csv
2025-04,monthly,material_wholesale_price,"Tinted glass, 6mm thick",284.0,square metre,B10600052025MM04B0100.xlsx
2025-04,monthly,material_wholesale_price,"Unglazed tiles, 25mm x 25mm",219.0,square metre,B10600052025MM04B0100.xlsx
2025-04,monthly,material_wholesale_price,"Woodwork - Sawn hardwood, 50mm x 75mm column",6955.0,cubic metre,B10600052025MM04B0100.csv
2025-04,monthly,material_wholesale_price,"uPVC pipes - 32mm diameter pipes, 4m long",60.0,no.,B10600052025MM04B0100.csv
2025-05,monthly,material_wholesale_price,Aggregates,87.0,tonne,B10600052025MM05B0100.csv
2025-05,monthly,material_wholesale_price,Bitumen,9692.0,tonne,B10600052025MM05B0100.csv
2025-05,monthly,material_wholesale_price,"Concrete blocks, 100mm thick",105.0,square metre,B10600052025MM05B0100.csv
2025-05,monthly,material_wholesale_price,"Copper pipes - 22mm diameter pipes, 5.8m long",345.0,no.,B10600052025MM05B0100.csv
2025-05,monthly,material_wholesale_price,Diesel fuel - For industrial use (light),3518.0,200-litre drum,B10600052025MM05B0100.csv
2025-05,monthly,material_wholesale_price,Diesel fuel - For road use,2272.0,100 litre,B10600052025MM05B0100.csv
2025-05,monthly,material_wholesale_price,"Epoxy coated cast iron pipes - 100mm diameter pipes, 3m long",640.0,no.,B10600052025MM05B0100.csv
2025-05,monthly,material_wholesale_price,"GMS pipes - 100mm diameter pipes, 6m long",1230.0,no.,B10600052025MM05B0100.csv
2025-05,monthly,material_wholesale_price,Galvanised mild steel - Steel flats,10417.0,tonne,B10600052025MM05B0100.csv
2025-05,monthly,material_wholesale_price,Galvanised mild steel - Steel hollow sections,13203.0,tonne,B10600052025MM05B0100.csv
2025-05,monthly,material_wholesale_price,Galvanised mild steel - Steel plates,16215.0,tonne,B10600052025MM05B0100.csv
2025-05,monthly,material_wholesale_price,"Glass - Clear float glass, 6mm thick",174.0,square metre,B10600052025MM05B0100.csv
2025-05,monthly,material_wholesale_price,"Glass - Tinted glass, 6mm thick",284.0,square metre,B10600052025MM05B0100.csv
2025-05,monthly,material_wholesale_price,"Glazed ceramic wall tiles - Colour tiles, 200mm x 200mm, include white",460.0,100 pieces,B10600052025MM05B0100.csv
2025-05,monthly,material_wholesale_price,"Homogeneous floor tiles - Non-slip tile, 200mm x 200mm",260.0,square metre,B10600052025MM05B0100.csv
2025-05,monthly,material_wholesale_price,"Metal formwork - Steel plate, 4mm thick",5870.0,tonne,B10600052025MM05B0100.csv
2025-05,monthly,material_wholesale_price,"Mosaic tiles - Glazed tiles, 45mm x 45mm",172.0,square metre,B10600052025MM05B0100.csv
2025-05,monthly,material_wholesale_price,"Mosaic tiles - Unglazed tiles, 25mm x 25mm",219.0,square metre,B10600052025MM05B0100.csv
2025-05,monthly,material_wholesale_price,Paint - Acrylic paint,67.0,litre,B10600052025MM05B0100.csv
2025-05,monthly,material_wholesale_price,Paint - Emulsion paint,68.0,litre,B10600052025MM05B0100.csv
2025-05,monthly,material_wholesale_price,Portland cement (ordinary),905.0,tonne,B10600052025MM05B0100.csv
2025-05,monthly,material_wholesale_price,Sand,266.0,tonne,B10600052025MM05B0100.csv
2025-05,monthly,material_wholesale_price,"Steel reinforcement - High tensile steel bars, 10mm to 40mm",4966.0,tonne,B10600052025MM05B0100.csv
2025-05,monthly,material_wholesale_price,"Timber formwork - Plywood, formwork, 19mm thick",84.0,square metre,B10600052025MM05B0100.csv
2025-05,monthly,material_wholesale_price,"Woodwork - Sawn hardwood, 50mm x 75mm column",6955.0,cubic metre,B10600052025MM05B0100.csv
2025-05,monthly,material_wholesale_price,"uPVC pipes - 32mm diameter pipes, 4m long",60.0,no.,B10600052025MM05B0100.csv
2025-06,monthly,material_wholesale_price,"100mm diameter pipes, 3m long",640.0,no.,B10600052025MM06B0100.xlsx
2025-06,monthly,material_wholesale_price,"100mm diameter pipes, 6m long",1230.0,no.,B10600052025MM06B0100.xlsx
2025-06,monthly,material_wholesale_price,"22mm diameter pipes, 5.8m long",349.0,no.,B10600052025MM06B0100.xlsx
2025-06,monthly,material_wholesale_price,"32mm diameter pipes, 4m long",60.0,no.,B10600052025MM06B0100.xlsx
2025-06,monthly,material_wholesale_price,Acrylic paint,67.0,litre,B10600052025MM06B0100.xlsx
2025-06,monthly,material_wholesale_price,Aggregates,86.0,tonne,B10600052025MM06B0100.csv
2025-06,monthly,material_wholesale_price,Aggregates,86.0,tonne,B10600052025MM06B0100.xlsx
2025-06,monthly,material_wholesale_price,Bitumen,9769.0,tonne,B10600052025MM06B0100.csv
2025-06,monthly,material_wholesale_price,Bitumen,9769.0,tonne,B10600052025MM06B0100.xlsx
2025-06,monthly,material_wholesale_price,"Clear float glass, 6mm thick",177.0,square metre,B10600052025MM06B0100.xlsx
2025-06,monthly,material_wholesale_price,"Colour tiles, 200mm x 200mm, include white",454.0,100 pieces,B10600052025MM06B0100.xlsx
2025-06,monthly,material_wholesale_price,"Concrete blocks, 100mm thick",105.0,square metre,B10600052025MM06B0100.csv
2025-06,monthly,material_wholesale_price,"Concrete blocks, 100mm thick",105.0,square metre,B10600052025MM06B0100.xlsx
2025-06,monthly,material_wholesale_price,"Copper pipes - 22mm diameter pipes, 5.8m long",349.0,no.,B10600052025MM06B0100.csv
2025-06,monthly,material_wholesale_price,Diesel fuel - For industrial use (light),3568.0,200-litre drum,B10600052025MM06B0100.csv
